"sigla_uf","peso_aluno"
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",20.119815668
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",2.1003052769
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",1.8421052632
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",22.023041475
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",2.3628434365
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",11.021375069
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",10.373058888
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",13.614639791
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",11.345533159
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",24.741935484
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",1.5752289577
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",12.96632361
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",2.6253815962
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",9.7247427075
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",14.911272152
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",21.751152074
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",1.0501526385
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",3.1504579154
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",24.31387445
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",26.629481541
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",26.443511339
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",9.6403655554
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",24.824520849
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",8.435319861
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",10.242888403
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",25.364184345
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",23.745193855
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",25.634016094
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",9.0378427082
"AL",12.050456944
"AL",12.050456944
"AL",12.050456944
